Product ID;Product Name;IdCategory;IdSub-Category;Sales
FUR-BO-10000362;Sauder Inglewood Library Bookcases;1;1;359.058
OFF-PA-10000308;Xerox 1901;2;11;16.896
OFF-SU-10001165;Acme Elite Stainless Steel Scissors;2;15;6.672
FUR-FU-10001488;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";1;6;211.96
OFF-AR-10003251;Prang Drawing Pencil Set;2;7;6.672
OFF-AR-10001044;BOSTON Ranger #55 Pencil Sharpener, Black;2;7;155.94
OFF-AR-10000823;Newell 307;2;7;5.46
OFF-AR-10004456;Panasonic KP-4ABK Battery-Operated Pencil Sharpener;2;7;73.2
OFF-BI-10000591;Avery Binder Labels;2;9;9.336
TEC-PH-10000441;VTech DS6151;3;8;201.584
TEC-AC-10004855;V7 USB Numeric Keypad;3;12;83.976
OFF-AR-10001915;Peel-Off China Markers;2;7;29.79
OFF-ST-10000352;Acco Perma 2700 Stacking Storage Drawers;2;5;59.48
OFF-PA-10000575;Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page;2;11;6.69
FUR-FU-10002937;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";1;6;198.46
TEC-AC-10003063;Micro Innovations USB RF Wireless Keyboard with Mouse;3;12;50
FUR-FU-10004415;Stacking Tray, Side-Loading, Legal, Smoke;1;6;17.92
OFF-ST-10002011;Smead Adjustable Mobile File Trolley with Lockable Top;2;5;1006.056
TEC-PH-10000038;Jawbone MINI JAMBOX Wireless Bluetooth Speaker;3;8;438.336
OFF-PA-10002689;Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright);2;11;19.44
TEC-CO-10001766;Canon PC940 Copier;3;17;3149.93
OFF-PA-10004359;Multicolor Computer Printout Paper;2;11;209.7
OFF-FA-10001135;Brites Rubber Bands, 1 1/2 oz. Box;2;14;3.168
OFF-BI-10004224;Catalog Binders with Expanding Posts;2;9;121.104
TEC-PH-10003357;Grandstream GXP2100 Mainstream Business Phone;3;8;45.894
OFF-PA-10004475;Xerox 1940;2;11;109.92
OFF-PA-10003001;Xerox 1986;2;11;13.36
OFF-FA-10000611;Binder Clips by OIC;2;14;2.96
OFF-BI-10001116;"Wilson Jones 1"" Hanging DublLock Ring Binders";2;9;8.448
TEC-PH-10004922;RCA Visys Integrated PBX 8-Line Router;3;8;160.776
OFF-BI-10002353;GBC VeloBind Cover Sets;2;9;13.896
OFF-FA-10002676;Colored Push Pins;2;14;4.344
TEC-AC-10003023;Logitech G105 Gaming Keyboard;3;12;94.992
OFF-PA-10000167;Xerox 1925;2;11;74.352
TEC-PH-10002185;QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;3;8;16.68
FUR-FU-10000758;DAX Natural Wood-Tone Poster Frame;1;6;42.368
TEC-MA-10004679;StarTech.com 10/100 VDSL2 Ethernet Extender Kit;3;16;399.54
OFF-AP-10002495;Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets;2;10;99.28
OFF-BI-10002414;GBC ProClick Spines for 32-Hole Punch;2;9;7.518
TEC-AC-10003133;Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive;3;12;13.616
TEC-AC-10002006;Memorex Micro Travel Drive 16 GB;3;12;63.96
OFF-LA-10002381;Avery 497;2;3;21.56
OFF-FA-10001843;Staples;2;14;12.35
OFF-LA-10003077;Avery 500;2;3;43.86
OFF-PA-10003424;"""While you Were Out"" Message Book, One Form per Page";2;11;7.42
OFF-PA-10004405;Rediform Voice Mail Log Books;2;11;14.304
FUR-BO-10003965;O'Sullivan Manor Hill 2-Door Library in Brianna Oak;1;1;307.666
FUR-FU-10002088;Nu-Dell Float Frame 11 x 14 1/2;1;6;35.92
TEC-AC-10000736;Logitech G600 MMO Gaming Mouse;3;12;255.968
FUR-BO-10003966;Sauder Facets Collection Library, Sky Alder Finish;1;1;359.058
OFF-AP-10000828;Avanti 4.4 Cu. Ft. Refrigerator;2;10;434.352
OFF-AP-10002906;Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum;2;10;3.552
OFF-AP-10003860;Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection;2;10;88.832
FUR-TA-10001307;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;1;4;1048.35
OFF-PA-10001457;White GlueTop Scratch Pads;2;11;96.256
OFF-AP-10002082;Holmes HEPA Air Purifier;2;10;34.848
TEC-AC-10003590;TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem;3;12;129.45
OFF-PA-10004355;Xerox 231;2;11;20.736
OFF-PA-10004947;Easy-staple paper;2;11;10.272
FUR-TA-10004607;Hon 2111 Invitation Series Straight Table;1;4;206.962
OFF-PA-10003893;Xerox 1962;2;11;8.56
TEC-PH-10001817;Wilson Electronics DB Pro Signal Booster;3;8;1718.4
FUR-BO-10000330;Sauder Camden County Barrister Bookcase, Planked Cherry Finish;1;1;411.332
OFF-BI-10001900;DXL Angle-View Binders with Locking Rings, Black;2;9;28.752
FUR-BO-10003159;Sauder Camden County Collection Libraries, Planked Cherry Finish;1;1;293.199
FUR-FU-10001591;Advantus Panel Wall Certificate Holder - 8.5x11;1;6;109.8
OFF-LA-10002034;Avery 478;2;3;9.82
OFF-BI-10001628;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";2;9;20.86
OFF-ST-10000877;Recycled Steel Personal File for Standard File Folders;2;5;497.61
OFF-AR-10004752;Blackstonian Pencils;2;7;5.34
OFF-PA-10000675;Xerox 1919;2;11;368.91
OFF-PA-10001609;Tops Wirebound Message Log Books;2;11;6.58
TEC-PH-10001615;AT&T CL82213;3;8;86.97
TEC-AC-10004568;Maxell LTO Ultrium - 800 GB;3;12;139.95
FUR-CH-10001854;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;1;2;2807.84
OFF-AR-10000475;Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black;2;7;46.64
TEC-PH-10000455;GE 30522EE2;3;8;347.97
OFF-PA-10001994;"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size";2;11;53.952
TEC-AC-10002926;Logitech Wireless Marathon Mouse M705;3;12;79.984
TEC-PH-10004897;Mediabridge Sport Armband iPhone 5s;3;8;69.93
FUR-FU-10001196;DAX Cubicle Frames - 8x10;1;6;16.156
OFF-PA-10000595;Xerox 1929;2;11;54.816
OFF-LA-10000443;Avery 501;2;3;7.38
OFF-LA-10001771;Avery 513;2;3;9.96
OFF-AP-10001394;Harmony Air Purifier;2;10;75.6
FUR-FU-10002553;Electrix Incandescent Magnifying Lamp, Black;1;6;29.32
OFF-AP-10004233;Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room;2;10;92.064
FUR-CH-10004754;Global Stack Chair with Arms, Black;1;2;62.958
OFF-PA-10000809;Xerox 206;2;11;5.184
FUR-FU-10002878;"Seth Thomas 14"" Day/Date Wall Clock";1;6;22.784
TEC-PH-10002624;Samsung Galaxy S4 Mini;3;8;1127.976
TEC-PH-10002885;Apple iPhone 5;3;8;779.796
TEC-PH-10000895;Polycom VVX 310 VoIP phone;3;8;1439.92
TEC-MA-10000488;Bady BDG101FRU Card Printer;3;16;1439.982
OFF-PA-10003729;Xerox 1998;2;11;36.288
OFF-AP-10001005;Honeywell Quietcare HEPA Air Cleaner;2;10;62.92
FUR-CH-10000988;Hon Olson Stacker Stools;1;2;140.81
FUR-FU-10001986;"Dana Fluorescent Magnifying Lamp, White, 36""";1;6;40.784
FUR-FU-10004973;Flat Face Poster Frame;1;6;37.68
OFF-ST-10000464;Multi-Use Personal File Cart and Caster Set, Three Stacking Bins;2;5;34.76
OFF-PA-10000528;Xerox 1981;2;11;26.4
OFF-PA-10003129;Tops White Computer Printout Paper;2;11;97.82
OFF-AR-10003631;Staples in misc. colors;2;7;14.52
OFF-BI-10002133;"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets";2;9;34.24
TEC-PH-10004959;Classic Ivory Antique Telephone ZL1810;3;8;100.49
FUR-BO-10001918;Sauder Forest Hills Library with Doors, Woodland Oak Finish;1;1;257.568
FUR-FU-10001617;"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock";1;6;24.96
TEC-PH-10002824;Jabra SPEAK 410 Multidevice Speakerphone;3;8;370.782
OFF-PA-10003309;Xerox 211;2;11;31.104
OFF-ST-10002554;Tennsco Industrial Shelving;2;5;78.256
OFF-AR-10002067;Newell 334;2;7;99.2
FUR-TA-10004175;"Hon 30"" x 60"" Table with Locking Drawer";1;4;272.848
FUR-TA-10004767;Safco Drafting Table;1;4;70.98
OFF-EN-10002621;Staple envelope;2;13;29.34
OFF-LA-10003714;Avery 510;2;3;6
FUR-FU-10001889;Ultra Door Pull Handle;1;6;31.56
OFF-AR-10003723;Avery Hi-Liter Fluorescent Desk Style Markers;2;7;3.38
OFF-PA-10000241;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";2;11;24.784
OFF-AR-10001446;Newell 309;2;7;34.65
OFF-BI-10001359;GBC DocuBind TL300 Electric Binding System;2;9;1793.98
OFF-EN-10001749;Jiffy Padded Mailers with Self-Seal Closure;2;13;29.808
OFF-BI-10004390;GBC DocuBind 200 Manual Binding Machine;2;9;505.176
TEC-PH-10004924;"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black";3;8;14.78
FUR-CH-10000155;Global Comet Stacking Armless Chair;1;2;478.48
OFF-BI-10001757;Pressboard Hanging Data Binders for Unburst Sheets;2;9;2.952
FUR-FU-10004093;Hand-Finished Solid Wood Document Frame;1;6;136.92
FUR-FU-10001037;DAX Charcoal/Nickel-Tone Document Frame, 5 x 7;1;6;18.96
OFF-PA-10001878;Xerox 1891;2;11;273.896
TEC-MA-10003674;Hewlett-Packard Deskjet 5550 Printer;3;16;597.132
OFF-LA-10003190;Avery 474;2;3;4.608
TEC-PH-10001809;Panasonic KX T7736-B Digital phone;3;8;299.9
OFF-BI-10003091;GBC DocuBind TL200 Manual Binding Machine;2;9;895.92
FUR-CH-10003981;Global Commerce Series Low-Back Swivel/Tilt Chairs;1;2;462.564
OFF-ST-10002562;Staple magnet;2;5;15.008
TEC-PH-10004345;Cisco SPA 502G IP Phone;3;8;863.64
TEC-PH-10001198;Avaya 4621SW VoIP phone;3;8;177.48
OFF-PA-10001972;Xerox 214;2;11;6.48
TEC-PH-10002483;Motorola Moto X;3;8;271.992
FUR-BO-10000468;O'Sullivan 2-Shelf Heavy-Duty Bookcases;1;1;145.74
TEC-AC-10001284;Enermax Briskie RF Wireless Keyboard and Mouse Combo;3;12;166.16
OFF-BI-10002082;GBC Twin Loop Wire Binding Elements;2;9;19.968
OFF-ST-10001505;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";2;5;33.488
OFF-AR-10004582;BIC Brite Liner Grip Highlighters;2;7;4.92
TEC-AC-10002842;WD My Passport Ultra 2TB Portable External Hard Drive;3;12;238
OFF-AP-10004785;Holmes Replacement Filter for HEPA Air Cleaner, Medium Room;2;10;33.99
TEC-AC-10002217;Imation Clip USB flash drive - 8 GB;3;12;112.8
OFF-BI-10002954;Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders;2;9;13.71
OFF-AP-10003281;Acco 6 Outlet Guardian Standard Surge Suppressor;2;10;24.18
OFF-SU-10000898;"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L";2;15;69.5
OFF-BI-10001249;Avery Heavy-Duty EZD View Binder with Locking Rings;2;9;5.104
TEC-AC-10002718;Belkin Standard 104 key USB Keyboard;3;12;35.016
TEC-PH-10002352;Avaya IP Phone 1140E VoIP phone;3;8;1394.95
FUR-CH-10003774;Global Wood Trimmed Manager's Task Chair, Khaki;1;2;545.88
OFF-AR-10000127;Newell 321;2;7;5.248
TEC-PH-10003811;Jabra Supreme Plus Driver Edition Headset;3;8;479.96
OFF-BI-10002393;Binder Posts;2;9;17.22
FUR-TA-10002855;Bevis Round Conference Table Top & Single Column Base;1;4;1024.38
OFF-EN-10000781;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";2;13;26.22
OFF-PA-10002160;Xerox 1978;2;11;17.34
OFF-AR-10002257;Eldon Spacemaker Box, Quick-Snap Lid, Clear;2;7;5.344
OFF-FA-10004395;Plymouth Boxed Rubber Bands by Plymouth;2;14;11.304
OFF-AP-10002534;3.6 Cubic Foot Counter Height Office Refrigerator;2;10;294.62
FUR-BO-10003034;O'Sullivan Elevations Bookcase, Cherry Finish;1;1;183.372
OFF-ST-10000943;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;2;5;46.344
OFF-PA-10000533;Southworth Parchment Paper & Envelopes;2;11;13.08
OFF-ST-10001172;Tennsco Lockers, Sand;2;5;104.9
OFF-PA-10001661;Xerox 1922;2;11;11.952
OFF-BI-10004817;GBC Personal VeloBind Strips;2;9;57.504
FUR-CH-10003833;Novimex Fabric Task Chair;1;2;341.488
FUR-FU-10003142;Master Big Foot Doorstop, Beige;1;6;25.344
TEC-AC-10001114;Microsoft Wireless Mobile Mouse 4000;3;12;199.95
OFF-FA-10002975;Staples;2;14;11.34
OFF-ST-10003996;Letter/Legal File Tote with Clear Snap-On Lid, Black Granite;2;5;80.3
OFF-BI-10002571;"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""";2;9;15.968
OFF-PA-10000477;Xerox 1952;2;11;64.74
OFF-BI-10004209;Fellowes Twister Kit, Gray/Clear, 3/pkg;2;9;19.296
TEC-AC-10002800;Plantronics Audio 478 Stereo USB Headset;3;12;199.96
FUR-TA-10003954;Hon 94000 Series Round Tables;1;4;710.832
TEC-AC-10003289;Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard;3;12;59.97
TEC-PH-10002468;Plantronics CS 50-USB - headset - Convertible, Monaural;3;8;761.544
OFF-PA-10001295;Computer Printout Paper with Letter-Trim Perforations;2;11;106.232
OFF-LA-10000248;Avery 52;2;3;18.45
OFF-FA-10004076;Translucent Push Pins by OIC;2;14;3.96
OFF-LA-10004008;Avery 507;2;3;5.76
OFF-AR-10001177;Newell 349;2;7;13.12
OFF-BI-10001718;GBC DocuBind P50 Personal Binding Machine;2;9;511.84
OFF-AR-10004602;Boston KS Multi-Size Manual Pencil Sharpener;2;7;91.96
OFF-ST-10000078;Tennsco 6- and 18-Compartment Lockers;2;5;636.408
OFF-AR-10004272;Newell 308;2;7;5.04
TEC-PH-10001578;Polycom SoundStation2 EX Conference phone;3;8;1295.84
OFF-ST-10003638;Mobile Personal File Cube;2;5;46.84
FUR-BO-10002213;DMI Eclipse Executive Suite Bookcases;1;1;425.833
OFF-EN-10003040;Quality Park Security Envelopes;2;13;104.68
TEC-PH-10000923;Belkin SportFit Armband For iPhone 5s/5c, Fuchsia;3;8;62.958
FUR-FU-10003623;DataProducts Ampli Magnifier Task Lamp, Black,;1;6;64.944
OFF-AP-10000124;Acco 6 Outlet Guardian Basic Surge Suppressor;2;10;33.28
OFF-AR-10004511;Sanford Colorific Scented Colored Pencils, 12/Pack;2;7;38.52
OFF-PA-10003883;"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""";2;11;19.65
TEC-PH-10002807;Motorla HX550 Universal Bluetooth Headset;3;8;94.92
FUR-FU-10002364;Eldon Expressions Wood Desk Accessories, Oak;1;6;14.76
OFF-SU-10001664;Acme Office Executive Series Stainless Steel Trimmers;2;15;17.14
FUR-TA-10003238;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";1;4;991.764
TEC-PH-10001536;Spigen Samsung Galaxy S5 Case Wallet;3;8;84.95
OFF-AR-10004956;Newell 33;2;7;17.856
OFF-AR-10003696;Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop;2;7;34.58
OFF-PA-10000551;Array Memo Cubes;2;11;8.288
OFF-BI-10004506;Wilson Jones data.warehouse D-Ring Binders with DublLock;2;9;19.752
OFF-PA-10000740;Xerox 1982;2;11;45.68
FUR-CH-10002084;Hon Mobius Operator's Chair;1;2;442.764
OFF-AP-10000692;Fellowes Mighty 8 Compact Surge Protector;2;10;60.81
OFF-AP-10000252;Harmony HEPA Quiet Air Purifiers;2;10;35.1
FUR-FU-10004748;"Howard Miller 16"" Diameter Gallery Wall Clock";1;6;191.82
OFF-AR-10000538;Boston Model 1800 Electric Pencil Sharpener, Gray;2;7;67.56
TEC-PH-10001079;Polycom SoundPoint Pro SE-225 Corded phone;3;8;832.93
OFF-AP-10003842;Euro-Pro Shark Turbo Vacuum;2;10;167.292
FUR-CH-10000553;Metal Folding Chairs, Beige, 4/Carton;1;2;108.608
OFF-AR-10003469;Nontoxic Chalk;2;7;2.816
OFF-PA-10003790;Xerox 1991;2;11;54.816
FUR-BO-10002202;Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors;1;1;72.294
OFF-AP-10002765;Fellowes Advanced Computer Series Surge Protectors;2;10;52.98
OFF-ST-10003692;Recycled Steel Personal File for Hanging File Folders;2;5;228.92
TEC-PH-10001051;HTC One;3;8;319.968
OFF-AR-10000817;Manco Dry-Lighter Erasable Highlighter;2;7;24.32
OFF-SU-10000952;Fiskars Home & Office Scissors;2;15;44.4
FUR-FU-10004597;Eldon Cleatmat Chair Mats for Medium Pile Carpets;1;6;44.4
OFF-BI-10002982;Avery Self-Adhesive Photo Pockets for Polaroid Photos;2;9;38.136
OFF-PA-10004285;Xerox 1959;2;11;13.36
OFF-AP-10001391;Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center;2;10;541.44
TEC-PH-10001944;Wi-Ex zBoost YX540 Cellular Phone Signal Booster;3;8;437.85
OFF-PA-10001776;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";2;11;18.54
TEC-AC-10004145;Logitech diNovo Edge Keyboard;3;12;499.98
OFF-PA-10003919;Xerox 1989;2;11;7.968
OFF-PA-10002001;Xerox 1984;2;11;12.96
OFF-PA-10002787;Xerox 227;2;11;6.48
OFF-ST-10003123;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;2;5;199.74
FUR-FU-10000308;Deflect-o Glass Clear Studded Chair Mats;1;6;435.26
TEC-CO-10003763;Canon PC1060 Personal Laser Copier;3;17;1119.984
FUR-TA-10001866;Bevis Round Conference Room Tables and Bases;1;4;143.432
OFF-AP-10002222;Staple holder;2;10;60.69
OFF-PA-10003971;Xerox 1965;2;11;14.352
OFF-AP-10004036;Bionaire 99.97% HEPA Air Cleaner;2;10;35.04
OFF-AP-10002287;Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags;2;10;17.48
FUR-TA-10001950;Balt Solid Wood Round Tables;1;4;892.98
TEC-PH-10001527;Plantronics MX500i Earset;3;8;42.95
TEC-AC-10003095;Logitech G35 7.1-Channel Surround Sound Headset;3;12;389.97
TEC-AC-10000358;Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB;3;12;265.93
OFF-EN-10004147;Wausau Papers Astrobrights Colored Envelopes;2;13;14.352
FUR-FU-10001468;Tenex Antistatic Computer Chair Mats;1;6;547.136
OFF-PA-10000380;"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages";2;11;41.7
OFF-AP-10000026;Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;2;10;426.79
OFF-PA-10003936;Xerox 1994;2;11;25.92
FUR-FU-10002501;Nu-Dell Executive Frame;1;6;63.2
OFF-AP-10001205;Belkin 5 Outlet SurgeMaster Power Centers;2;10;490.32
OFF-BI-10004141;Insertable Tab Indexes For Data Binders;2;9;1.272
OFF-BI-10000632;Satellite Sectional Post Binders;2;9;69.456
TEC-AC-10004864;Memorex Micro Travel Drive 32 GB;3;12;36.51
TEC-MA-10000597;Lexmark S315 Color Inkjet Printer;3;16;239.976
OFF-PA-10002960;Xerox 1926;2;11;34.86
OFF-PA-10000919;Xerox 1918;2;11;155.04
OFF-BI-10001553;SpineVue Locking Slant-D Ring Binders by Cardinal;2;9;13.71
OFF-AP-10004540;Eureka The Boss Lite 10-Amp Upright Vacuum, Blue;2;10;160.32
FUR-CH-10001714;Global Leather & Oak Executive Chair, Burgundy;1;2;120.712
FUR-FU-10002298;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";1;6;532.704
OFF-AR-10000315;Dixon Ticonderoga Maple Cedar Pencil, #2;2;7;4.912
OFF-FA-10000936;Acco Hot Clips Clips to Go;2;14;2.632
OFF-SU-10004768;Acme Kleencut Forged Steel Scissors;2;15;9.184
OFF-PA-10002581;Xerox 1951;2;11;49.568
OFF-AP-10002403;Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors;2;10;176.04
OFF-AR-10003087;Staples in misc. colors;2;7;16.02
TEC-PH-10000141;Clearsounds A400;3;8;211.168
TEC-CO-10000971;Hewlett Packard 310 Color Digital Copier;3;17;479.984
OFF-FA-10001229;Staples;2;14;7.86
OFF-BI-10002437;Recycled Premium Regency Composition Covers;2;9;24.448
OFF-PA-10004255;Xerox 219;2;11;6.48
OFF-PA-10001184;Xerox 1903;2;11;41.86
TEC-AC-10002637;Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black);3;12;1619.91
FUR-BO-10000780;O'Sullivan Plantations 2-Door Library in Landvery Oak;1;1;956.6648
TEC-PH-10003072;Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System;3;8;359.976
TEC-MA-10000112;Panasonic KX MB2061 Multifunction Printer;3;16;2396.4
TEC-AC-10004171;Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset;3;12;99.99
FUR-TA-10002645;Hon Rectangular Conference Tables;1;4;273.06
OFF-BI-10003784;Computer Printout Index Tabs;2;9;1.344
OFF-BI-10001617;GBC Wire Binding Combs;2;9;8.272
FUR-CH-10002439;Iceberg Nesting Folding Chair, 19w x 6d x 43h;1;2;366.786
OFF-AP-10003057;Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room;2;10;826.11
FUR-TA-10000849;Bevis Rectangular Conference Tables;1;4;145.98
OFF-EN-10002973;Ampad #10 Peel & Seel Holiday Envelopes;2;13;26.88
OFF-BI-10003963;Cardinal Holdit Data Disk Pockets;2;9;29.12
OFF-LA-10000081;Avery 496;2;3;18.75
OFF-PA-10000726;"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""";2;11;9.11
OFF-PA-10004983;Xerox 23;2;11;32.4
FUR-FU-10002107;Eldon Pizzaz Desk Accessories;1;6;14.272
FUR-CH-10001190;Global Deluxe High-Back Office Chair in Storm;1;2;217.584
TEC-AC-10000682;Kensington K72356US Mouse-in-a-Box USB Desktop Mouse;3;12;82.95
OFF-LA-10004545;Avery 50;2;3;87.71
OFF-SU-10002557;Fiskars Spring-Action Scissors;2;15;11.184
TEC-PH-10000912;Anker 24W Portable Micro USB Car Charger;3;8;35.168
OFF-ST-10001837;SAFCO Mobile Desk Side File, Wire Frame;2;5;85.52
OFF-AR-10001473;Newell 313;2;7;9.84
TEC-PH-10001835;Jawbone JAMBOX Wireless Bluetooth Speaker;3;8;631.96
OFF-PA-10002245;Xerox 1895;2;11;23.92
OFF-EN-10004483;#10 White Business Envelopes,4 1/8 x 9 1/2;2;13;37.608
OFF-SU-10000151;High Speed Automatic Electric Letter Opener;2;15;8187.65
OFF-AP-10001293;Belkin 8 Outlet Surge Protector;2;10;32.784
TEC-PH-10000675;Panasonic KX TS3282B Corded phone;3;8;196.776
OFF-ST-10003470;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;2;5;1117.92
OFF-LA-10004559;Avery 49;2;3;20.16
OFF-AP-10002651;Hoover Upright Vacuum With Dirt Cup;2;10;868.59
TEC-AC-10002550;Maxell 4.7GB DVD-RW 3/Pack;3;12;25.488
OFF-BI-10000829;Avery Non-Stick Binders;2;9;17.96
TEC-PH-10002555;Nortel Meridian M5316 Digital phone;3;8;155.37
FUR-BO-10003450;Bush Westfield Collection Bookcases, Dark Cherry Finish;1;1;173.94
FUR-FU-10004665;3M Polarizing Task Lamp with Clamp Arm, Light Gray;1;6;821.88
TEC-PH-10000369;HTC One Mini;3;8;705.544
TEC-AC-10001590;Dell Slim USB Multimedia Keyboard;3;12;50
FUR-FU-10004909;Contemporary Wood/Metal Frame;1;6;51.712
FUR-BO-10004357;O'Sullivan Living Dimensions 3-Shelf Bookcases;1;1;1406.86
TEC-AC-10000387;KeyTronic KT800P2 - Keyboard - Black;3;12;15.02
OFF-BI-10001308;GBC Standard Plastic Binding Systems' Combs;2;9;25.12
OFF-AP-10002734;Holmes Harmony HEPA Air Purifier for 17 x 20 Room;2;10;675.12
FUR-FU-10004587;GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack;1;6;62.82
TEC-PH-10004833;Macally Suction Cup Mount;3;8;155.35
FUR-FU-10001847;Eldon Image Series Black Desk Accessories;1;6;12.42
FUR-FU-10002045;"Executive Impressions 14""";1;6;22.23
FUR-FU-10004671;"Executive Impressions 12"" Wall Clock";1;6;14.136
FUR-TA-10003569;Bretford CR8500 Series Meeting Room Furniture;1;4;601.47
OFF-PA-10001752;Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright);2;11;14.94
TEC-MA-10003356;Panasonic KX MC6040 Color Laser Multifunction Printer;3;16;1349.85
OFF-AR-10003727;Berol Giant Pencil Sharpener;2;7;16.99
TEC-AC-10001635;KeyTronic KT400U2 - Keyboard - Black;3;12;24.672
OFF-LA-10003663;Avery 498;2;3;5.78
TEC-CO-10004722;Canon imageCLASS 2200 Advanced Copier;3;17;11199.968
TEC-MA-10002210;Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop;3;16;652.995
OFF-BI-10003196;Accohide Poly Flexible Ring Binders;2;9;11.22
FUR-CH-10002017;SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair;1;2;42.624
FUR-FU-10003829;Stackable Trays;1;6;4.928
OFF-PA-10000697;TOPS Voice Message Log Book, Flash Format;2;11;19.04
OFF-AR-10004691;Boston 1730 StandUp Electric Pencil Sharpener;2;7;64.14
OFF-BI-10000948;GBC Laser Imprintable Binding System Covers, Desert Sand;2;9;42.81
OFF-PA-10000223;Xerox 2000;2;11;12.96
OFF-PA-10000062;Green Bar Computer Printout Paper;2;11;164.88
FUR-BO-10003404;Global Adaptabilites Bookcase, Cherry/Storm Gray Finish;1;1;1292.94
OFF-BI-10004233;"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";2;9;25.584
TEC-PH-10002834;Google Nexus 5;3;8;1979.89
FUR-CH-10003761;Global Italian Leather Office Chair;1;2;785.88
OFF-PA-10004665;Advantus Motivational Note Cards;2;11;26.2
OFF-BI-10001196;Avery Flip-Chart Easel Binder, Black;2;9;89.52
TEC-MA-10002981;I.R.I.S IRISCard Anywhere 5 Card Scanner;3;16;350.973
TEC-PH-10003601;Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver;3;8;164.99
OFF-BI-10002003;Ibico Presentation Index for Binding Systems;2;9;3.98
OFF-PA-10003016;"Adams ""While You Were Out"" Message Pads";2;11;15.7
OFF-PA-10002246;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;2;11;15.48
TEC-PH-10002890;AT&T 17929 Lendline Telephone;3;8;108.576
TEC-MA-10003626;Hewlett-Packard Deskjet 6540 Color Inkjet Printer;3;16;821.3
